Ano,Período,Código,Nome,Turma,Horário,Nota,Situação
2009,1,CSA0070,ECONOMIA POLÍTICA,-,-,-,CANCELADA
2009,1,FAC0160,INTRODUÇÃO ÀS FINANÇAS,-,-,-,CANCELADA
2009,1,EMC0158,METODOLOGIA CIENTÍFICA,-,-,-,CANCELADA
2009,1,IME0075,CÁLCULO 1A,-,-,-,CANCELADA
2009,1,FAC0060,ECONOMIA,-,-,-,CANCELADA
2009,1,EMC0072,ENGENHARIA ECONÔMICA,-,-,-,CANCELADA
2009,1,FAC0006,ADMINISTRAÇÃO EMPRESARIAL,-,-,-,CANCELADA
2009,1,FAL0477,REDAÇÃO E EXPRESSÃO I,-,-,-,CANCELADA
2009,1,EMC0003,ÁLGEBRA LINEAR E GEOMETRIA ANALÍTICA,-,-,-,CANCELADA
2009,1,INF0006,ALGORITMOS E PROGRAMAÇÃO 1,-,-,-,CANCELADA
2009,1,INF0008,ALGORITMOS E PROGRAMAÇÃO 2,-,-,-,CANCELADA
2009,1,IME0067,CÁLCULO PARA ENGENHARIA DE COMPUTAÇÃO 1,-,-,-,CANCELADA
2009,1,IME0068,CÁLCULO PARA ENGENHARIA DE COMPUTAÇÃO 2,-,-,-,CANCELADA
2009,1,IME0069,CÁLCULO PARA ENGENHARIA DE COMPUTAÇÃO 3,-,-,-,CANCELADA
2009,1,IFI0073,FÍSICA EXPERIMENTAL PARA ENG DE COMPUTAÇÃO 2,-,-,-,CANCELADA
2009,1,IFI0107,FÍSICA PARA ENG DE COMPUTAÇÃO 2,-,-,-,CANCELADA
2009,1,EMC0155,MECÂNICA E RESISTÊNCIA DOS MATERIAIS,-,-,-,CANCELADA
2009,1,IME0233,PROBABILIDADE E ESTATÍSTICA,-,-,-,CANCELADA
2009,1,INQ0151,QUÍMICA EXPERIMENTAL PARA ENGENHARIA DE COMPUTAÇÃO,-,-,-,CANCELADA
2009,1,INQ0122,QUÍMICA  PARA ENGENHARIA DE COMPUTAÇÃO,-,-,-,CANCELADA
2009,1,INF0017,ARQUITETURA DE COMPUTADORES 1,-,-,-,CANCELADA
2009,1,EMC0020,CIRCUITOS ELÉTRICOS 1,-,-,-,CANCELADA
2009,1,EMC0024,CIRCUITOS LÓGICOS,-,-,-,CANCELADA
2009,1,INF0038,COMPUTAÇÃO GRÁFICA,-,-,-,CANCELADA
2009,1,INF0065,ESTRUTURAS DE DADOS 1,-,-,-,CANCELADA
2009,1,INF0066,ESTRUTURAS DE DADOS 2,-,-,-,CANCELADA
2009,1,EMC0084,FUNDAMENTOS DE LÓGICA,-,-,-,CANCELADA
2009,1,EMC0118,LABORATÓRIO DE CIRCUITOS ELÉTRICOS 1,-,-,-,CANCELADA
2009,1,EMC0121,LABORATÓRIO DE CIRCUITOS LÓGICOS,-,-,-,CANCELADA
2009,1,EMC0220,SISTEMAS OPERACIONAIS,-,-,-,CANCELADA
2009,1,FAF0025,FILOSOFIA,-,-,-,CANCELADA
2009,1,FAL0290,LÍNGUA PORTUGUESA,-,-,-,CANCELADA
2009,1,EEC0139,INTRODUÇÃO À ENGENHARIA CIVIL,-,-,7.50,APROVADO
2009,1,EMC0002,ADMINISTRAÇÃO,-,-,7.90,APROVADO
2009,1,EMC0003,ÁLGEBRA LINEAR E GEOMETRIA ANALÍTICA,-,-,8.50,APROVADO
2009,1,IME0061,CÁLCULO NUMÉRICO,-,-,7.60,APROVADO
2009,1,IME0067,CÁLCULO PARA ENGENHARIA DE COMPUTAÇÃO 1,-,-,6.50,APROVADO
2009,1,IME0068,CÁLCULO PARA ENGENHARIA DE COMPUTAÇÃO 2,-,-,6.50,APROVADO
2009,1,IME0069,CÁLCULO PARA ENGENHARIA DE COMPUTAÇÃO 3,-,-,6.50,APROVADO
2009,1,EMC0019,CIÊNCIAS DO AMBIENTE,-,-,8.30,APROVADO
2009,1,EMC0042,DESENHO,-,-,7.40,APROVADO
2009,1,FAD0063,DIREITO PARA ENGENHARIA DE COMPUTAÇÃO,-,-,8.50,APROVADO
2009,1,ESA0094,ECONOMIA,-,-,7.90,APROVADO
2009,1,EMC0079,FENÔMENOS DE TRANSPORTE PARA ENG DE COMPUTAÇÃO,-,-,7.00,APROVADO
2009,1,IFI0072,FÍSICA EXPERIMENTAL PARA ENG DE COMPUTAÇÃO 1,-,-,6.60,APROVADO
2009,1,IFI0073,FÍSICA EXPERIMENTAL PARA ENG DE COMPUTAÇÃO 2,-,-,6.00,APROVADO
2009,1,IFI0106,FÍSICA PARA ENG DE COMPUTAÇÃO 1,-,-,6.60,APROVADO
2009,1,IFI0107,FÍSICA PARA ENG DE COMPUTAÇÃO 2,-,-,6.00,APROVADO
2009,1,EMC0155,MECÂNICA E RESISTÊNCIA DOS MATERIAIS,-,-,6.50,APROVADO
2009,1,IME0233,PROBABILIDADE E ESTATÍSTICA,-,-,7.90,APROVADO
2009,1,INQ0151,QUÍMICA EXPERIMENTAL PARA ENGENHARIA DE COMPUTAÇÃO,-,-,8.50,APROVADO
2009,1,INQ0122,QUÍMICA  PARA ENGENHARIA DE COMPUTAÇÃO,-,-,8.50,APROVADO
2009,1,FCS0145,SOCIOLOGIA PARA ENGENHEIROS,-,-,7.50,APROVADO
2009,1,EEC0141,INTRODUÇÃO AO CURSO DE ENGENHARIA CIVIL,-,-,7.50,APROVADO
2009,1,EEC0147,INTRODUÇÃO ÀS CIÊNCIAS AMBIENTAIS,-,-,7.80,APROVADO
2009,1,EEC0263,TÓPICOS ESPECIAIS DE ARQUITETURA,-,-,6.90,APROVADO
2009,1,EEC0264,TÓPICOS ESPECIAIS DE TOPOGRAFIA,-,-,7.50,APROVADO
2009,1,INF0142,MONTADORES,-,-,-,CANCELADA
2009,1,EMC0003,ÁLGEBRA LINEAR E GEOMETRIA ANALÍTICA,-,-,-,CANCELADA
2009,1,INF0006,ALGORITMOS E PROGRAMAÇÃO 1,-,-,-,CANCELADA
2009,1,INF0008,ALGORITMOS E PROGRAMAÇÃO 2,-,-,-,CANCELADA
2009,1,IME0067,CÁLCULO PARA ENGENHARIA DE COMPUTAÇÃO 1,-,-,-,CANCELADA
2009,1,IME0068,CÁLCULO PARA ENGENHARIA DE COMPUTAÇÃO 2,-,-,-,CANCELADA
2009,1,IME0069,CÁLCULO PARA ENGENHARIA DE COMPUTAÇÃO 3,-,-,-,CANCELADA
2009,1,EMC0079,FENÔMENOS DE TRANSPORTE PARA ENG DE COMPUTAÇÃO,-,-,-,CANCELADA
2009,1,IFI0072,FÍSICA EXPERIMENTAL PARA ENG DE COMPUTAÇÃO 1,-,-,-,CANCELADA
2009,1,IFI0073,FÍSICA EXPERIMENTAL PARA ENG DE COMPUTAÇÃO 2,-,-,-,CANCELADA
2009,1,IFI0106,FÍSICA PARA ENG DE COMPUTAÇÃO 1,-,-,-,CANCELADA
2009,1,IFI0107,FÍSICA PARA ENG DE COMPUTAÇÃO 2,-,-,-,CANCELADA
2009,1,IME0233,PROBABILIDADE E ESTATÍSTICA,-,-,-,CANCELADA
2009,1,INQ0151,QUÍMICA EXPERIMENTAL PARA ENGENHARIA DE COMPUTAÇÃO,-,-,-,CANCELADA
2009,1,INQ0122,QUÍMICA  PARA ENGENHARIA DE COMPUTAÇÃO,-,-,-,CANCELADA
2009,1,INF0017,ARQUITETURA DE COMPUTADORES 1,-,-,-,CANCELADA
2009,1,EMC0024,CIRCUITOS LÓGICOS,-,-,-,CANCELADA
2009,1,INF0038,COMPUTAÇÃO GRÁFICA,-,-,-,CANCELADA
2009,1,INF0065,ESTRUTURAS DE DADOS 1,-,-,-,CANCELADA
2009,1,INF0066,ESTRUTURAS DE DADOS 2,-,-,-,CANCELADA
2009,1,EMC0084,FUNDAMENTOS DE LÓGICA,-,-,-,CANCELADA
2009,1,EMC0121,LABORATÓRIO DE CIRCUITOS LÓGICOS,-,-,-,CANCELADA
2009,1,EMC0011,ARQUITETURA DE COMPUTADORES 2,-,-,-,CANCELADA
2009,1,FAF0025,FILOSOFIA,-,-,-,CANCELADA
2009,1,INF0020,ASPECTOS TEÓRICOS DA COMPUTAÇÃO,-,-,-,CANCELADA
2009,1,FIC0004,ADMINISTRAÇÃO,-,-,-,CANCELADA
2009,1,EMC0158,METODOLOGIA CIENTÍFICA,-,-,-,CANCELADA
2009,1,FAC0060,ECONOMIA,-,-,-,CANCELADA
2009,1,FAC0006,ADMINISTRAÇÃO EMPRESARIAL,-,-,-,CANCELADA
2009,1,FIC0004,ADMINISTRAÇÃO,-,-,-,CANCELADA
2009,1,EMC0002,ADMINISTRAÇÃO,-,-,-,CANCELADA
2009,1,IME0067,CÁLCULO PARA ENGENHARIA DE COMPUTAÇÃO 1,-,-,-,CANCELADA
2009,1,ESA0094,ECONOMIA,-,-,-,CANCELADA
2009,1,EMC0071,ENGENHARIA ECONÔMICA,-,-,-,CANCELADA
2009,1,CGN0005,ANÁLISE DE INVESTIMENTOS,-,-,-,CANCELADA
2009,1,CGN0065,GESTÃO DE PROJETOS,-,-,-,CANCELADA
2009,1,FAC0160,INTRODUÇÃO ÀS FINANÇAS,-,-,-,CANCELADA
2009,1,ICB0071,BIOLOGIA CELULAR,-,-,-,CANCELADA
2009,1,EMC0002,ADMINISTRAÇÃO,-,-,-,CANCELADA
2009,1,IME0067,CÁLCULO PARA ENGENHARIA DE COMPUTAÇÃO 1,-,-,-,CANCELADA
2009,1,IME0068,CÁLCULO PARA ENGENHARIA DE COMPUTAÇÃO 2,-,-,-,CANCELADA
2009,1,EMC0019,CIÊNCIAS DO AMBIENTE,-,-,-,CANCELADA
2009,1,EMC0079,FENÔMENOS DE TRANSPORTE PARA ENG DE COMPUTAÇÃO,-,-,-,CANCELADA
2009,1,IFI0106,FÍSICA PARA ENG DE COMPUTAÇÃO 1,-,-,-,CANCELADA
2009,1,IFI0107,FÍSICA PARA ENG DE COMPUTAÇÃO 2,-,-,-,CANCELADA
2009,1,EMC0155,MECÂNICA E RESISTÊNCIA DOS MATERIAIS,-,-,-,CANCELADA
2009,1,EMC0156,METODOLOGIA CIENTÍFICA,-,-,-,CANCELADA
2009,1,IME0233,PROBABILIDADE E ESTATÍSTICA,-,-,-,CANCELADA
2009,1,INQ0151,QUÍMICA EXPERIMENTAL PARA ENGENHARIA DE COMPUTAÇÃO,-,-,-,CANCELADA
2009,1,INQ0122,QUÍMICA  PARA ENGENHARIA DE COMPUTAÇÃO,-,-,-,CANCELADA
2009,1,FAL0365,LITERATURAS EM LÍNGUA PORTUGUESA,-,-,-,CANCELADA
2009,1,EEC0264,TÓPICOS ESPECIAIS DE TOPOGRAFIA,-,-,-,CANCELADA
2009,1,IFI0112,FÍSICA 1,-,-,-,CANCELADA
2009,1,EEC0096,FENÔMENOS DE TRANSPORTE,-,-,-,CANCELADA
2009,1,EMC0158,METODOLOGIA CIENTÍFICA,-,-,-,CANCELADA
2009,1,IFI0116,FÍSICA 3,-,-,-,CANCELADA
2009,1,IFI0158,LABORATÓRIO DE FÍSICA 1,-,-,-,CANCELADA
2009,1,EMC0213,SISTEMAS DE CONTROLE,A,24N23,3.10,REPROVADO
2009,1,EMC0169,PESQUISA OPERACIONAL 1,A,24N45,8.20,APROVADO
2009,1,EMC0002,ADMINISTRAÇÃO,A,6N23,6.10,APROVADO
2009,1,INF0197,SISTEMAS DISTRIBUÍDOS 1,B,3N45 5N23,2.80,REPROVADO
2009,1,EMC0156,METODOLOGIA CIENTÍFICA,E,3M12,5.00,APROVADO
2009,1,IME0069,CÁLCULO PARA ENGENHARIA DE COMPUTAÇÃO 3,A,24N23,5.80,APROVADO
2009,1,IME0061,CÁLCULO NUMÉRICO,A,45N45,7.10,APROVADO
2009,1,INF0032,COMPILADORES 1,A,3N45 5N23,5.00,APROVADO
2009,1,IPT0003,ANIMAIS PEÇONHENTOS NO BRASIL,A,6V23,-,CANCELADA
2009,1,EMC0185,PROJETO DE FINAL DE CURSO 2,A,7M123,9.30,APROVADO
2009,1,EMC0236,TÓPICOS EM ENG DE SISTEMAS DE INFORMAÇÃO 1,A,26N23,0.00,REPROVADO
2009,1,EEC0047,CONSTRUÇÕES EM MADEIRA,A,5V234,-,CANCELADA
2009,1,INF0032,COMPILADORES 1,A,3N45 5N23,4.00,REPROVADO
2009,1,EMC0185,PROJETO DE FINAL DE CURSO 2,B,7M6  7V1,0.00,REPROVADO
2009,1,INF0147,PARADIGMAS DE LINGUAGENS DE PROGRAMAÇÃO,A,24N45,-,CANCELADA
2009,1,EMC0236,TÓPICOS EM ENG DE SISTEMAS DE INFORMAÇÃO 1,A,26N23,0.00,REPROVADO
2009,1,EMC0237,TÓPICOS EM ENG DE SISTEMAS DE INFORMAÇÃO 2,A,4N23 6N45,7.60,APROVADO
2009,1,INF0091,INTELIGÊNCIA COMPUTACIONAL,A,35M23,2.80,REPROVADO
2009,1,EMC0011,ARQUITETURA DE COMPUTADORES 2,A,24N45,8.80,APROVADO
2009,1,EMC0185,PROJETO DE FINAL DE CURSO 2,B,7M6  7V1,9.00,APROVADO
2009,1,FEE0008,ADOLESCÊNCIA E VIOLÊNCIA,A,5M12345,-,CANCELADA
2009,1,FAD0128,LINGUAGEM JURÍDICA,B,4M56,-,CANCELADA
2009,1,INF0147,PARADIGMAS DE LINGUAGENS DE PROGRAMAÇÃO,A,24N45,8.00,APROVADO
2009,1,EMC0236,TÓPICOS EM ENG DE SISTEMAS DE INFORMAÇÃO 1,A,26N23,9.60,APROVADO
2009,1,EMC0237,TÓPICOS EM ENG DE SISTEMAS DE INFORMAÇÃO 2,A,4N23 6N45,9.60,APROVADO
2009,1,EEC0047,CONSTRUÇÕES EM MADEIRA,A,5V234,-,CANCELADA
2009,1,EMC0137,LABORATÓRIO DE SISTEMAS DE CONTROLE,A,3V456  3N1,8.70,APROVADO
2009,1,INF0038,COMPUTAÇÃO GRÁFICA,B,3N23 5N45,6.00,APROVADO
2009,1,INF0197,SISTEMAS DISTRIBUÍDOS 1,B,3N45 5N23,9.00,APROVADO
2009,1,EMC0042,DESENHO,A,3M34 5M12,8.00,APROVADO
2009,1,EMC0213,SISTEMAS DE CONTROLE,A,24N23,0.50,REPROVADO
2009,1,EMC0011,ARQUITETURA DE COMPUTADORES 2,A,24N45,8.50,APROVADO
2009,1,INF0197,SISTEMAS DISTRIBUÍDOS 1,A,35N23,0.00,REPROVADO
2009,1,INF0038,COMPUTAÇÃO GRÁFICA,A,35N45,0.00,REPROVADO
2009,1,EMC0019,CIÊNCIAS DO AMBIENTE,A,3M56 5M12,-,CANCELADA
2009,1,EMC0184,PROJETO DE FINAL DE CURSO 1,A,7M123,8.00,APROVADO
2009,1,EEC0102,FERRAMENTAS COMPUTACIONAIS PARA ENGENHARIA I,A,6N234,-,CANCELADA
2009,1,INF0024,BANCO DE DADOS 1,A,25N45,-,CANCELADA
2009,1,EMC0020,CIRCUITOS ELÉTRICOS 1,A,35N23,0.30,REPROVADO
2009,1,EMC0039,CONVERSÃO ELETROMECÂNICA DE ENERGIA 1,A,24V6  24N12,0.00,REPROVADO
2009,1,EMC0169,PESQUISA OPERACIONAL 1,A,24N45,0.00,REPROVADO
2009,1,EMC0002,ADMINISTRAÇÃO,A,6N23,0.00,REPROVADO
2009,1,EMC0019,CIÊNCIAS DO AMBIENTE,A,3M56 5M12,1.00,REPROVADO
2009,1,EMC0068,ENGENHARIA DE SEGURANÇA,A,4V12,-,CANCELADA
2009,1,EMC0156,METODOLOGIA CIENTÍFICA,C,3N45,0.00,REPROVADO
2009,1,INF0038,COMPUTAÇÃO GRÁFICA,C,46M45,0.00,REPROVADO
2009,1,IME0069,CÁLCULO PARA ENGENHARIA DE COMPUTAÇÃO 3,B,46M23,0.60,REPROVADO
2009,1,INF0057,ENGENHARIA DE SOFTWARE 1,A,36N23,9.20,APROVADO
2009,1,INF0038,COMPUTAÇÃO GRÁFICA,A,35N45,-,CANCELADA
2009,1,EMC0071,ENGENHARIA ECONÔMICA,A,24N23,6.80,APROVADO
2009,1,EMC0075,ESTÁGIO SUPERVISIONADO,D,23456M23,8.80,APROVADO
2009,1,ICH0551,DIREITO ELEITORAL,B,7M6  7V1,7.00,APROVADO
2009,1,INF0147,PARADIGMAS DE LINGUAGENS DE PROGRAMAÇÃO,A,24N45,8.30,APROVADO
2009,1,EMC0068,ENGENHARIA DE SEGURANÇA,A,4V12,6.50,APROVADO
2009,1,EMC0118,LABORATÓRIO DE CIRCUITOS ELÉTRICOS 1,B,5V6  5N1,9.60,APROVADO
2009,1,IME0061,CÁLCULO NUMÉRICO,A,45N45,-,CANCELADA
2009,1,INF0032,COMPILADORES 1,A,3N45 5N23,7.20,APROVADO
2009,1,EMC0071,ENGENHARIA ECONÔMICA,A,24N23,7.80,APROVADO
2009,1,EMC0075,ESTÁGIO SUPERVISIONADO,E,23456V23,-,CANCELADA
2009,1,EMC0184,PROJETO DE FINAL DE CURSO 1,B,7M6  7V1,0.00,REPROVADO
2009,1,FAD0158,TÓPICOS ESPECIAIS DE DIREITO CONSTITUCIONAL,B,2V12,-,CANCELADA
2009,1,FAD0089,DIREITO URBANÍSTICO,B,3V456  3N1,0.00,REPROVADO
2009,1,FAD0128,LINGUAGEM JURÍDICA,B,4M56,7.00,APROVADO
2009,1,ICH0551,DIREITO ELEITORAL,A,7M123,-,CANCELADA
2009,1,EEC0102,FERRAMENTAS COMPUTACIONAIS PARA ENGENHARIA I,B,6N45,9.50,APROVADO
2009,1,INF0147,PARADIGMAS DE LINGUAGENS DE PROGRAMAÇÃO,A,24N45,7.10,APROVADO
2009,1,INF0217,TÓPICOS AVANÇADOS EM PROGRAMAÇÃO V,A,3V6  3N1234,-,CANCELADA
2009,1,EMC0156,METODOLOGIA CIENTÍFICA,D,3M56,5.20,APROVADO
2009,1,INF0038,COMPUTAÇÃO GRÁFICA,B,3N23 5N45,6.00,APROVADO
2009,1,EMC0011,ARQUITETURA DE COMPUTADORES 2,A,24N45,9.30,APROVADO
2009,1,INF0197,SISTEMAS DISTRIBUÍDOS 1,A,35N23,-,CANCELADA
2009,1,EMC0184,PROJETO DE FINAL DE CURSO 1,B,7M6  7V1,8.50,APROVADO
2009,1,EMC0033,CONTROLE DIGITAL,B,35N45,-,CANCELADA
2009,1,EEC0102,FERRAMENTAS COMPUTACIONAIS PARA ENGENHARIA I,B,6N45,10.00,APROVADO
2009,1,EMC0236,TÓPICOS EM ENG DE SISTEMAS DE INFORMAÇÃO 1,A,26N23,8.30,APROVADO
2009,1,EMC0137,LABORATÓRIO DE SISTEMAS DE CONTROLE,A,3V456  3N1,8.30,APROVADO
2009,1,FFA0044,GESTÃO DE INOVAÇÃO DE PRODUTOS,A,3V23,9.50,APROVADO
2009,1,IPT0003,ANIMAIS PEÇONHENTOS NO BRASIL,A,6V23,-,CANCELADA
2009,1,EMC0185,PROJETO DE FINAL DE CURSO 2,A,7M123,0.00,REPROVADO
2009,1,FAN0005,ALIMENTAÇÃO SAUDÁVEL,A,6V23,-,CANCELADA
2009,1,FAN0045,GUIA ALIMENTAR PARA POPULAÇÃO BRASILEIRA,A,5V234,-,CANCELADA
2009,1,FEN0043,ESPIRITUALIDADE NO CUIDADO COM O PACIENTE,A,4V6  4N123,-,CANCELADA
2009,1,FEN0011,ARTETERAPIA E DESENVOLVIMENTO HUMANO,B,2V123,-,CANCELADA
2009,1,FEN0072,O CONTROLE DE INFECÇÃO NA ATENÇÃO BÁSICA,A,5V6  5N123,-,CANCELADA
2009,1,FCH0003,AS LEITURAS DE HEIDEGGER SOBRE NIETZSCHE,A,2V2345,0.00,REPROVADO
2009,1,FAD0089,DIREITO URBANÍSTICO,B,3V456  3N1,-,CANCELADA
2009,1,ICH0551,DIREITO ELEITORAL,A,7M123,-,CANCELADA
2009,1,EEC0102,FERRAMENTAS COMPUTACIONAIS PARA ENGENHARIA I,A,6N234,-,CANCELADA
2009,1,INF0118,INTRODUÇÃO AO LATEX,A,2V6  2N12,-,CANCELADA
2009,1,EEC0264,TÓPICOS ESPECIAIS DE TOPOGRAFIA,A,4V234,-,CANCELADA
2009,1,INF0038,COMPUTAÇÃO GRÁFICA,B,3N23 5N45,5.00,APROVADO
2009,1,EMC0011,ARQUITETURA DE COMPUTADORES 2,A,24N45,-,CANCELADA
2009,1,IPT0003,ANIMAIS PEÇONHENTOS NO BRASIL,A,6V23,8.90,APROVADO
2009,1,EMC0185,PROJETO DE FINAL DE CURSO 2,A,7M123,9.00,APROVADO
2009,1,ICB0492,TÓPICOS DE BIOÉTICA,A,5V12,0.00,REPROVADO
2009,1,FEE0018,CIDADES: HISTÓRIA E PROBLEMÁT. NOS ESPAÇOS URBANOS,B,5M12345,-,CANCELADA
2009,1,EMC0033,CONTROLE DIGITAL,B,35N45,-,CANCELADA
2009,1,ESA0018,AMBIENTE PARA ANIMAIS E PLANTAS,A,3V234,0.00,REPROVADO
2009,1,INF0147,PARADIGMAS DE LINGUAGENS DE PROGRAMAÇÃO,A,24N45,-,CANCELADA
2009,1,EMC0236,TÓPICOS EM ENG DE SISTEMAS DE INFORMAÇÃO 1,A,26N23,6.60,APROVADO
2009,1,EMC0237,TÓPICOS EM ENG DE SISTEMAS DE INFORMAÇÃO 2,A,4N23 6N45,8.70,APROVADO
2009,1,INF0197,SISTEMAS DISTRIBUÍDOS 1,B,3N45 5N23,1.90,REPROVADO
2009,1,EMC0185,PROJETO DE FINAL DE CURSO 2,A,7M123,8.50,APROVADO
2009,1,EMC0237,TÓPICOS EM ENG DE SISTEMAS DE INFORMAÇÃO 2,A,4N23 6N45,-,CANCELADA
2009,1,INF0024,BANCO DE DADOS 1,A,25N45,6.70,APROVADO
2009,1,EMC0011,ARQUITETURA DE COMPUTADORES 2,A,24N45,-,CANCELADA
2009,1,EMC0053,ELETRÔNICA DIGITAL,A,35V34,-,CANCELADA
2009,1,EMC0002,ADMINISTRAÇÃO,B,6V34,8.00,APROVADO
2009,1,EMC0184,PROJETO DE FINAL DE CURSO 1,A,7M123,8.00,APROVADO
2009,1,EMC0171,PESQUISA OPERACIONAL 2,A,24V6  24N123,-,CANCELADA
2009,1,ESA0018,AMBIENTE PARA ANIMAIS E PLANTAS,A,3V234,-,CANCELADA
2009,1,FAD0158,TÓPICOS ESPECIAIS DE DIREITO CONSTITUCIONAL,B,2V12,-,CANCELADA
2009,1,FAD0128,LINGUAGEM JURÍDICA,B,4M56,-,CANCELADA
2009,1,EEC0102,FERRAMENTAS COMPUTACIONAIS PARA ENGENHARIA I,B,6N45,-,CANCELADA
2009,1,EMC0236,TÓPICOS EM ENG DE SISTEMAS DE INFORMAÇÃO 1,A,26N23,7.20,APROVADO
2009,1,EMC0237,TÓPICOS EM ENG DE SISTEMAS DE INFORMAÇÃO 2,A,4N23 6N45,8.50,APROVADO
2009,1,FIC0157,LABORATÓRIO ORIENTADO,L,4M456,-,CANCELADA
2009,1,EMC0011,ARQUITETURA DE COMPUTADORES 2,A,24N45,9.50,APROVADO
2009,1,EMC0185,PROJETO DE FINAL DE CURSO 2,B,7M6  7V1,9.50,APROVADO
2009,1,FAD0128,LINGUAGEM JURÍDICA,B,4M56,-,CANCELADA
2009,1,EMC0237,TÓPICOS EM ENG DE SISTEMAS DE INFORMAÇÃO 2,A,4N23 6N45,6.70,APROVADO
2009,1,EEC0047,CONSTRUÇÕES EM MADEIRA,A,5V234,9.00,APROVADO
2009,1,EMC0137,LABORATÓRIO DE SISTEMAS DE CONTROLE,A,3V456  3N1,8.20,APROVADO
2009,1,INF0038,COMPUTAÇÃO GRÁFICA,B,3N23 5N45,7.80,APROVADO
2009,1,INF0032,COMPILADORES 1,A,3N45 5N23,6.70,APROVADO
2009,1,EMC0011,ARQUITETURA DE COMPUTADORES 2,A,24N45,8.50,APROVADO
2009,1,EMC0071,ENGENHARIA ECONÔMICA,A,24N23,7.80,APROVADO
2009,1,FAF0050,FILOSOFIA DO DIREITO,B,6V2345,-,CANCELADA
2009,1,FAF0129,TÓPICOS DE FILOSOFIA II,B,4M2345,-,CANCELADA
2009,1,FAF0131,TÓPICOS DE FILOSOFIA III,B,5M2345,-,CANCELADA
2009,1,FAF0133,TÓPICOS DE FILOSOFIA IV,B,3M2345,5.10,APROVADO
2009,1,FAF0138,TÓPICOS DE FILOSOFIA V,B,5M2345,-,CANCELADA
2009,1,FAF0140,TÓPICOS DE FILOSOFIA VI,B,2M2345,-,CANCELADA
2009,1,FIC0346,TÓPICOS EM MARKETING,A,5M2345,8.00,APROVADO
2009,1,EMC0185,PROJETO DE FINAL DE CURSO 2,A,7M123,8.50,APROVADO
2009,1,FEE0326,TÓPICOS ESPECIAIS EM EDUCAÇÃO AMBIENTAL: CERRADO,A,5M12345,-,CANCELADA
2009,1,FEN0011,ARTETERAPIA E DESENVOLVIMENTO HUMANO,B,2V123,-,CANCELADA
2009,1,FEE0008,ADOLESCÊNCIA E VIOLÊNCIA,A,5M12345,-,CANCELADA
2009,1,FEE0216,PSICANÁLISE: HISTÓRIA E INTRODUÇÃO,A,6M12345,-,CANCELADA
2009,1,FAH0021,ESPECÍFICA 2,C,-,-,CANCELADA
2009,1,ESA0165,FUNDAMENTOS DE SOLOS ÁGUA E PLANTA,A,4V235V45,-,CANCELADA
2009,1,EMC0236,TÓPICOS EM ENG DE SISTEMAS DE INFORMAÇÃO 1,A,26N23,7.80,APROVADO
2009,1,EMC0237,TÓPICOS EM ENG DE SISTEMAS DE INFORMAÇÃO 2,A,4N23 6N45,8.40,APROVADO
2009,1,EMC0137,LABORATÓRIO DE SISTEMAS DE CONTROLE,A,3V456  3N1,8.40,APROVADO
2009,1,INF0024,BANCO DE DADOS 1,A,25N45,-,CANCELADA
2009,1,INF0032,COMPILADORES 1,A,3N45 5N23,1.60,REPROVADO
2009,1,EMC0225,TEORIA DE TELECOMUNICAÇÕES,A,56N45,5.50,APROVADO
2009,1,INF0197,SISTEMAS DISTRIBUÍDOS 1,A,35N23,-,CANCELADA
2009,1,EMC0071,ENGENHARIA ECONÔMICA,A,24N23,5.00,APROVADO
2009,1,EMC0169,PESQUISA OPERACIONAL 1,A,24N45,6.60,APROVADO
2009,1,EMC0002,ADMINISTRAÇÃO,A,6N23,7.60,APROVADO
2009,1,INF0147,PARADIGMAS DE LINGUAGENS DE PROGRAMAÇÃO,A,24N45,-,CANCELADA
2009,1,INF0024,BANCO DE DADOS 1,A,25N45,-,CANCELADA
2009,1,EMC0184,PROJETO DE FINAL DE CURSO 1,A,7M123,10.00,APROVADO
2009,1,EEC0102,FERRAMENTAS COMPUTACIONAIS PARA ENGENHARIA I,A,6N234,-,CANCELADA
2009,1,INF0147,PARADIGMAS DE LINGUAGENS DE PROGRAMAÇÃO,A,24N45,8.70,APROVADO
2009,1,EMA0581,JOGOS TEATRAIS,A,6V456  6N123,9.50,APROVADO
2009,1,EMC0005,ANÁLISE DE SISTEMAS LINEARES,B,35V34,6.40,APROVADO
2009,1,INF0038,COMPUTAÇÃO GRÁFICA,B,3N23 5N45,8.80,APROVADO
2009,1,INF0197,SISTEMAS DISTRIBUÍDOS 1,B,3N45 5N23,8.60,APROVADO
2009,1,EMC0011,ARQUITETURA DE COMPUTADORES 2,A,24N45,8.50,APROVADO
2009,1,EMC0185,PROJETO DE FINAL DE CURSO 2,B,7M6  7V1,9.50,APROVADO
2009,1,EMC0033,CONTROLE DIGITAL,B,35N45,-,CANCELADA
2009,1,INF0147,PARADIGMAS DE LINGUAGENS DE PROGRAMAÇÃO,A,24N45,-,CANCELADA
2009,1,EMC0236,TÓPICOS EM ENG DE SISTEMAS DE INFORMAÇÃO 1,A,26N23,8.40,APROVADO
2009,1,EMC0237,TÓPICOS EM ENG DE SISTEMAS DE INFORMAÇÃO 2,A,4N23 6N45,8.90,APROVADO
2009,1,INF0057,ENGENHARIA DE SOFTWARE 1,A,36N23,8.80,APROVADO
